Job Role,Company Name,Location,Date Posted,Apply Link,Company Link,No. of Applicants,Company / Job Details,Source
- Design and develop user-facing features for a high-performance analytics dashboard using React.js and Python as backend code.
- Build reusable, scalable, and maintainable front-end components and libraries.
- Collaborate with backe...",Shine
Python AI Developer  Bangalore /Pune,Aziro,Bangalore,2026-07-30T22:05:22,https://www.shine.com/jobs/python-ai-developer-bangalore-pune/aziro/19337541,N/A,0,"Company: Aziro | Salary: Not disclosed | Exp: 6 to 10 Yrs | Job Title: Python AI Developer


Experience: 6+ Years
Location: Pune / Bangalore
Work Mode: Hybrid
Job Summary
We are seeking an experienced Python AI Developer with 6+ years of hands-on experience in designing and developing AI-powered applications. The ideal candidate should have strong expertise in Python, Large Language Models (LLMs),...",Shine
Python + Pyspark Developer Bengaluru,Elabs Infotech,Bangalore,2026-08-02T05:14:35,https://www.shine.com/jobs/python-pyspark-developer-bengaluru/elabs-infotech/19371857,N/A,0,"Company: Elabs Infotech | Salary: Not disclosed | Exp: 5 to 9 Yrs | Job Summary  

We are looking for an experienced Python + PySpark Developer with 58 years of experience in designing, developing, and optimizing large-scale data processing solutions. The ideal candidate should have solid expertise in Python, PySpark, SQL, and big data technologies, along with experience in building scalable ETL p...",Shine
Python Fullstack Developer -(Fast Api +React.js) (Bangalore Rural),Spectral Consultants,Bangalore,2026-08-04T01:23:49,https://www.shine.com/jobs/python-fullstack-developer-fast-api-reactjs-bangalore-rural/spectral-consultants/19383194,N/A,0,"Company: Spectral Consultants | Salary: Not disclosed | Exp: 5 to 9 Yrs | Spectral Consultants is #Hiring | Full Stack Developer

Location: Bangalore

Experience: 4.56 Years 

We are looking for a Full Stack Developer with strong expertise in contemporary application development and Generative AI technologies. The ideal candidate will have experience building scalable, cloud-native applications an...",Shine
"Python React Js Developer Hyderabad, Kolkata, Bangalore, Noida Bengaluru (India)",Diverse Lynx,Bangalore,2026-08-04T02:24:10,https://www.shine.com/jobs/python-react-js-developer-hyderabad-kolkata-bangalore-noida-bengaluru-india/diverse-lynx/19386888,N/A,0,"Company: Diverse Lynx | Salary: Not disclosed | Exp: 8 to 12 Yrs | Hiring for Python React.js Developer -HYDERABAD, KOLKATA, BANGALORE, NOIDA   
Key Responsibilities:  
Design and develop user-facing features for a high-performance analytics dashboard using React.js and Python as backend code.  
Build reusable, scalable, and maintainable front-end components and libraries.  
Collaborate with backe...",Shine
Python Fullstack Developer Fast Api +react Js Bangalore Rural,Spectral Consultants,Bangalore,2026-08-05T15:47:55,https://www.shine.com/jobs/python-fullstack-developer-fast-api-react-js-bangalore-rural/spectral-consultants/19390205,N/A,0,"Company: Spectral Consultants | Salary: Not disclosed | Exp: 5 to 9 Yrs | Spectral Consultants is #Hiring | Full Stack Developer  

Location: Bangalore  

Experience: 4.56 Years   

We are looking for a Full Stack Developer with strong expertise in contemporary application development and Generative AI technologies. The ideal candidate will have experience building scalable, cloud-native applicati...",Shine
Senior Software Developer - Python & Generative AI,Adobe Systems India Pvt Ltd,Bangalore,2026-08-06T04:19:03,https://www.shine.com/jobs/senior-software-developer-python-generative-ai/adobe-systems-india-pvt-ltd/19395099,N/A,0,"Company: Adobe Systems India Pvt Ltd | Salary: Not disclosed | Exp: 5 to 9 Yrs | Computer Scientist ( Python ) As a Senior Software Developer with proficiency in Python and Generative AI, you will act as a technical leader responsible for architecting and deploying production-grade AI systems. Beyond standard coding, this role bridges the gap between AI research and scalable software engineering, ...",Shine
Python Full Stack Developer (Python + React JS + AWS),WILLWARE TECHNOLOGIES PRIVATE LIMITED,Bangalore,2026-07-28T18:41:00,https://www.shine.com/jobs/python-full-stack-developer-python-react-js-aws/willware-technologies-private-limited/19331441,N/A,0,"Company: WILLWARE TECHNOLOGIES PRIVATE LIMITED | Salary: Not disclosed | Exp: 3 to 7 Yrs | Company: Willware Technologies

 Job Title: Python Full Stack Developer (Python + FastAPI + React JS + AWS)

 Experience: 3-6 Years
Location: Bangalore
Work Mode: Work From Office (WFO)

 Key Skills Required:

  Strong experience in Python and FastAPI Hands-on experience with React JS AWS services (Lambda, A...",Shine
Python - Fullstack Developer (Bangalore Rural),Saaki Argus And Averil Consulting,Bangalore,2026-07-31T00:57:21,https://www.shine.com/jobs/python-fullstack-developer-bangalore-rural/saaki-argus-and-averil-consulting/19348901,N/A,0,"Company: Saaki Argus And Averil Consulting | Salary: Not disclosed | Exp: 5 to 10 Yrs | About Company:

A global design and technology services company specializes in product engineering and digital transformation solutions for automotive, media & communications, and healthcare industries.

Role: Python - Fullstack Developer

Experience: 5 - 10 Years

Location: Bangalore

Notice Period: Immediate ...",Shine
Senior Systems Engineer - Python DevOps Developer,CGI,Bangalore,2026-07-31T01:02:11,https://www.shine.com/jobs/senior-systems-engineer-python-devops-developer/cgi/19349336,N/A,0,"Company: CGI | Salary: Not disclosed | Exp: 6 to 10 Yrs | Position Description
Company Profile:

At CGI, were a team of builders. We call our employees members because all who join CGI are building their own company - one that has grown to 72,000 professionals located in 40 countries. Founded in 1976, CGI is a leading IT and business process services firm committed to helping clients succeed. We h...",Shine
"Application Developer Python, Aws, Genai Bengaluru (India)",Cargill,Bangalore,2026-07-21T07:04:07,https://www.shine.com/jobs/application-developer-python-aws-genai-bengaluru-india/cargill/19247172,N/A,0,"Company: Cargill | Salary: Not disclosed | Exp: 5 to 9 Yrs | JOB SUMMARY The Qualified, Application Development job maintains, integrates and implements software applications within the organization. With limited supervision, this job performs moderately complex software application testing, quality assurance, configuration, installation and support to ensure smooth, secure and timely implementati...",Shine
Support Developer - Python / Django - Customer Focussed (Bengaluru),MishiPay,Bangalore,2026-07-22T08:50:56,https://www.shine.com/jobs/support-developer-python-django-customer-focussed-bengaluru/mishipay/19254804,N/A,0,"Company: MishiPay | Salary: Not disclosed | Exp: 2 to 6 Yrs | Support Developers (Python / Django)

MishiPay

Bangalore

Salary plus 20% bonus

Unlimited Holidays

Various shift patterns needed to support international customers

About Us

About MishiPay

MishiPay is a global leader in next-generation checkout technology, enabling seamless in-store purchases via shoppers own smartphones or our min...",Shine
Python Backend Developer Intern (FastAPI),appscrip,Bangalore,2026-07-23T10:18:26,https://www.shine.com/jobs/python-backend-developer-intern-fastapi/appscrip/19259908,N/A,0,"Company: appscrip | Salary: Not disclosed | Exp: 1 to 5 Yrs | Python Backend Developer Intern (FastAPI)




Location: Bangalore (On-site)

Company: Appscrip




About Appscrip




At Appscrip, we build products that solve real business problems using modern technologies like AI, cloud infrastructure, and scalable backend systems. We're looking for developers who enjoy building things, learning qui...",Shine
"Developer - React JS, Python and LLM (Large Language Models)",Diverse Lynx,Bangalore,2026-07-30T21:42:56,https://www.shine.com/jobs/developer-react-js-python-and-llm-large-language-models/diverse-lynx/19335398,N/A,0,"Company: Diverse Lynx | Salary: Not disclosed | Exp: 5 to 9 Yrs | Description
We are seeking an experienced Developer with strong expertise in React JS, Python, and Large Language Models (LLMs) to design and develop AI-powered applications. The ideal candidate should have hands-on experience building modern web applications, integrating LLMs, developing AI agents, and delivering scalable enterpris...",Shine
We're Hiring | Junior Python Game Developer (Panda3D) | Remote | Contract,Prinkal Mukhi (Proprietor OF Infinity Career Edge),Bangalore,2026-07-17T01:37:22,https://www.shine.com/jobs/were-hiring-junior-python-game-developer-panda3d-remote-contract/prinkal-mukhi-proprietor-of-infinity-career-edge/19215454,N/A,0,"Company: Prinkal Mukhi (Proprietor OF Infinity Career Edge) | Salary: Not disclosed | Exp: 4 to 12 Yrs | We're Hiring | Junior Python Game Developer (Panda3D) | Remote | Contract Opportunity

Are you passionate about game development, Python, and creating immersive 3D experiences This is your opportunity to work on an exciting project where your game development expertise will help shape the next ...",Shine
Senior Software Developer( Python),JobItUs,Bangalore,2026-07-21T05:08:36,https://www.shine.com/jobs/senior-software-developer-python/jobitus/19241140,N/A,0,"Company: JobItUs | Salary: Not disclosed | Exp: 5 to 9 Yrs | About the Role: We are looking for a talented Senior Software Developer with strong Python skills. You will join our AI Solutions team. We focus on creating advanced AI systems in the Electrification field. In this role, you will work with AI/ML engineers, data scientists, and cloud architects. Together, you will develop robust, scalable...",Shine
"Full Stack Developer  React.js, Python, SQL & NoSQL (Bengaluru)",VLaunchU,Bangalore,2026-07-27T05:55:49,https://www.shine.com/jobs/full-stack-developer-reactjs-python-sql-nosql-bengaluru/vlaunchu/19318420,N/A,0,"Company: VLaunchU | Salary: Not disclosed | Exp: 3 to 7 Yrs | Job Title: Full Stack Developer  React.js, Python, SQL & NoSQL

Location: Bengaluru

Experience Required: 34 Years

Open Positions: 4

Compensation: 80,000 per Month

Job Type: Full-Time | Onsite / Hybrid

Job Overview:

We are hiring Full Stack Developers with strong experience in Python, .NET Core, React.js, and both SQL and NoSQL dat...",Shine
Full Stack Developer(React+Node and Python or Java) (Bengaluru),InApp,Bangalore,2026-07-27T04:15:39,https://www.shine.com/jobs/full-stack-developerreactnode-and-python-or-java-bengaluru/inapp/19311690,N/A,0,"Company: InApp | Salary: Not disclosed | Exp: 4 to 8 Yrs | Experience : 4+ Years Project Location(s) : Bengaluru

Onsite/Hybrid/Remote: remote

No of rounds of interview: 3-5 

Shift  Night Shift

Shift Requirements: Work Hours  Must be available till at 2 PM Pacific Time Zone

Were looking for a Full Stack Developer to design, build, and deliver custom applications across our technology stack. Yo...",Shine
Python | SQL | Databricks Developer | 4-5 Years Exp| US Time Zone | WFO,PradeepIT Consulting Services,Bangalore,2026-07-27T05:56:04,https://www.shine.com/jobs/python-sql-databricks-developer-4-5-years-exp-us-time-zone-wfo/pradeepit-consulting-services/19318441,N/A,0,"Company: PradeepIT Consulting Services | Salary: Not disclosed | Exp: 4 to 8 Yrs | Job Title: Python, SQL, and Databricks Developer (4-5 years experience)

- No of position: 02
- Np: Immediate to 15 Days
- Time zone: 6 pm to 3 am IST
- Good Communication skills
- Location: Bangalore & Pune

:

We are seeking a skilled Python, SQL, and Databricks Developer with 4 to 5 years of hands-on experience t...",Shine
Senior Node.js and Python Azure developer (Bengaluru),ScaleneWorks,Bangalore,2026-07-28T08:51:44,https://www.shine.com/jobs/senior-nodejs-and-python-azure-developer-bengaluru/scaleneworks/19322499,N/A,0,"Company: ScaleneWorks | Salary: Not disclosed | Exp: 7 to 11 Yrs | Job Title: Senior Node.js and Python Azure developer ( AWS to Azure Migration expert)  

Experience: 7-10 Yrs.  

Primary Skills:  

Node.js and Python  

Hands-on experience with Azure, Serverless (Azure Functions)  

AWS to Azure Cloud Migration (Preferred)  

Scope of Work:  

Hand-on experience in migration of Node.js and Pytho...",Shine
"Urgent Opening for Fullstack Developer(Python, ReactJS, AWS)",HCLTech,Bangalore,2026-07-25T11:30:34,https://www.shine.com/jobs/urgent-opening-for-fullstack-developerpython-reactjs-aws/hcltech/19276294,N/A,0,"Company: HCLTech | Salary: Not disclosed | Exp: 8 to 13 Yrs | Hi,





we have an urgent Opening for Fullstack developer

-Location- Bangalore/Chenna

iExp-8 to 13 Year

sJD



